Artist,Title,Air Time
The Ramones,Blitzkrieg Bop,2016-12-01 12:24:00
Violent Femmes,Blister In The Sun,2016-12-01 12:22:00
Bruce Springsteen,Blinded By The Light,2016-12-01 12:15:00
Talking Heads,Blind,2016-12-01 12:10:00
Depeche Mode,Blasphemous Rumors,2016-12-01 12:03:00
Richard Hell & The Voidoids,Blank Generation,2016-12-01 12:00:00
George Ezra,Blame It On Me,2016-12-01 11:55:00
Elvis Costello,Blame It On Cain,2016-12-01 11:53:00
Erin McKeown,Blackbirds,2016-12-01 11:47:00
The Beatles,Blackbird,2016-12-01 11:44:00
Brad Mehldau,Blackbird,2016-12-01 11:40:00
The Doobie Brothers,Black Water,2016-12-01 11:34:00
Death Cab For Cutie,Black Sun,2016-12-01 11:30:00
Arcade Fire,Black Mirror,2016-12-01 11:26:00
Santana,Black Magic Woman/gypsy Queen,2016-12-01 11:21:00
Los Bravos,Black Is Black,2016-12-01 11:16:00
K. T. Tunstall,Black Horse & The Cherry Tree,2016-12-01 11:13:00
The Allman Brothers,Black Hearted Woman,2016-12-01 11:08:00
Soul Asylum,Black Gold,2016-12-01 11:03:00
Steely Dan,Black Friday,2016-12-01 10:59:00
Steely Dan,Black Cow,2016-12-01 10:53:00
Squeeze,Black Coffee In Bed,2016-12-01 10:45:00
Rosanne Cash,Black Cadillac,2016-12-01 10:41:00
Parquet Courts,Black And White,2016-12-01 10:36:00
Pearl Jam,Black,2016-12-01 10:30:00
New Order,Bizarre Love Triangle,2016-12-01 10:26:00
Frente,Bizarre Love Triangle,2016-12-01 10:24:00
The Verve,Bittersweet Symphony,2016-12-01 10:18:00
R. E. M.,Bittersweet Me,2016-12-01 10:13:00
Big Head Todd & The Monsters,Bittersweet,2016-12-01 10:07:00
Dave Clark Five,Bits And Pieces,2016-12-01 10:04:00
The Rolling Stones,Bitch,2016-12-01 10:00:00
Sugarcubes,Birthday,2016-12-01 09:56:00
Weather Report,Birdland,2016-12-01 09:50:00
They Might Be Giants,Birdhouse In Your Soul,2016-12-01 09:45:00
Natalie Prass,Bird Of Prey,2016-12-01 09:40:00
Ted Hawkins,Biloxi,2016-12-01 09:35:00
Hiss Golden Messenger,Biloxi,2016-12-01 09:33:00
Peter Gabriel,Biko,2016-12-01 09:25:00
The Smiths,Bigmouth Strikes Again,2016-12-01 09:21:00
John Mayer,Bigger Than My Body,2016-12-01 09:14:00
Joni Mitchell,Big Yellow Taxi,2016-12-01 09:12:00
Bjork,Big Time Sensuality,2016-12-01 09:08:00
Peter Gabriel,Big Time,2016-12-01 09:03:00
Chris Whitley,Big Sky Country,2016-12-01 08:59:00
Johnny Cash,Big River,2016-12-01 08:56:00
The Lumineers,Big Parade,2016-12-01 08:51:00
Foo Fighters,Big Me,2016-12-01 08:46:00
Robert Plant,Big Log,2016-12-01 08:41:00
Sting,Big Lie Small World,2016-12-01 08:33:00
LCD Soundsystem,Big Ideas,2016-12-01 08:28:00
Keith Richards,Big Enough,2016-12-01 08:24:00
Adrian Belew,Big Electric Cat,2016-12-01 08:17:00
My Morning Jacket,Big Decisions,2016-12-01 08:13:00
Dr. John,Big Chief,2016-12-01 08:09:00
Jimmy Reed,Big Boss Man,2016-12-01 08:05:00
Holmes Brothers,Big Boss Man,2016-12-01 08:02:00
Eddie Floyd,Big Bird,2016-12-01 08:00:00
The Kinks,Better Things,2016-12-01 07:56:00
John Butler Trio,Better Than,2016-12-01 07:53:00
Pearl Jam,Better Man,2016-12-01 07:46:00
Leon Bridges,Better Man,2016-12-01 07:43:00
Edward Sharpe & The Magnetic Zeros,Better Days,2016-12-01 07:40:00
The Stylistics,Betcha By Golly Wow,2016-12-01 07:35:00
case/lang/veirs,Best Kept Secret,2016-12-01 07:31:00
Grateful Dead,Bertha,2016-12-01 07:26:00
Four Tops,Bernadette,2016-12-01 07:23:00
Fleetwood Mac,Bermuda Triangle,2016-12-01 07:16:00
Parquet Courts,Berlin Got Blurry,2016-12-01 07:13:00
Elton John,Bennie and the Jets,2016-12-01 07:05:00
Strawbs,Benedictus,2016-12-01 07:01:00
Jon Spencer Blues Explosion,Bellbottoms,2016-12-01 06:56:00
Derek & The Dominos,Bell Bottom Blues,2016-12-01 06:51:00
Mumford & Sons,Believe,2016-12-01 06:45:00
Lenny Kravitz,Believe,2016-12-01 06:41:00
John Mayer,Belief,2016-12-01 06:37:00
The Beatles,Being For The Benefit Of Mr. Kite!,2016-12-01 06:32:00
The Smithereens,Behind The Wall Of Sleep,2016-12-01 06:29:00
The Who,Behind Blue Eyes,2016-12-01 06:25:00
Chicago Transit Authority,Beginnings,2016-12-01 06:14:00
The Velvet Underground,Beginning To See The Light,2016-12-01 06:09:00
Ray Lamontagne & The Pariah Dogs,Beg Steal or Borrow,2016-12-01 06:03:00
Eric Clapton,Before You Accuse Me,2016-12-01 05:59:00
The Rolling Stones,Before They Make Me Run,2016-12-01 05:55:00
Richard Thompson,Beeswing,2016-12-01 05:50:00
Brian Eno and John Cale,Been There Done That,2016-12-01 05:47:00
Jane's Addiction,Been Caught Stealing,2016-12-01 05:44:00
The Marvelettes,Beechwood 4-5789,2016-12-01 05:41:00
Midnight Oil,Beds Are Burning,2016-12-01 05:37:00
Jeff Beck,Beck's Bolero,2016-12-01 05:34:00
Patti Smith,Because The Night,2016-12-01 05:31:00
Karl Denson's Tiny Universe,Because Of Her Beauty,2016-12-01 05:27:00
The Beatles,Because,2016-12-01 05:24:00
Gene Vincent,Be-Bop-A-Lula,2016-12-01 05:22:00
David Bowie,Beauty And The Beast,2016-12-01 05:18:00
Devo,Beautiful World,2016-12-01 05:15:00
U2,Beautiful Day,2016-12-01 05:11:00
The Jam,Beat Surrender,2016-12-01 05:08:00
The Rolling Stones,Beast Of Burden,2016-12-01 05:04:00
Buckwheat Zydeco,Beast Of Burden,2016-12-01 05:00:00
William DeVaughn,Be Thankful For What You Got,2016-12-01 04:53:00
Massive Attack,Be Thankful For What You Got,2016-12-01 04:49:00
Ingrid Michaelson,Be OK,2016-12-01 04:46:00
Todd Rundgren,Be Nice To Me,2016-12-01 04:42:00
Barenaked Ladies,Be My Yoko Ono,2016-12-01 04:40:00
The Ronettes,Be My Baby,2016-12-01 04:37:00
Johnny Winter,Be Careful With A Fool,2016-12-01 04:32:00
Ben Folds Five,Battle Of Who Could Care Less,2016-12-01 04:28:00
Led Zeppelin,Battle Of Evermore,2016-12-01 04:23:00
Angelique Kidjo,Batonga,2016-12-01 04:18:00
The Replacements,Bastards Of Young,2016-12-01 04:15:00
The Civil Wars,Barton Hollow,2016-12-01 04:11:00
The Who,Bargain,2016-12-01 04:05:00
Duncan Sheik,Barely Breathing,2016-12-01 04:01:00
Fleetwood Mac,Bare Trees,2016-12-01 03:55:00
Donovan,Barabajagal,2016-12-01 03:51:00
Todd Rundgren,Bang The Drum All Day,2016-12-01 03:47:00
T Rex,Bang A Gong (Get It On),2016-12-01 03:43:00
Paul McCartney & Wings,Band On The Run,2016-12-01 03:37:00
Randy Newman,Baltimore,2016-12-01 03:33:00
The Byrds,Ballad Of Easy Rider,2016-12-01 03:31:00
Elton John,Ballad Of A Well-Known Gun,2016-12-01 03:26:00
Bob Dylan,Ballad Of A Thin Man,2016-12-01 03:20:00
The Temptations,Ball Of Confusion,2016-12-01 03:15:00
Neville Brothers,Ball Of Confusion,2016-12-01 03:12:00
Love And Rockets,Ball Of Confusion,2016-12-01 03:08:00
Social Distortion,Ball And Chain,2016-12-01 03:02:00
The White Stripes,Ball And Biscuit,2016-12-01 02:55:00
Bruce Springsteen,Badlands,2016-12-01 02:50:00
Cream,Badge,2016-12-01 02:47:00
Chuck Prophet,Bad Year for Rock and Roll,2016-12-01 02:44:00
The Jayhawks,Bad Time,2016-12-01 02:40:00
Steely Dan,Bad Sneakers,2016-12-01 02:36:00
Lake Street Dive,Bad Self Portraits,2016-12-01 02:33:00
Freedy Johnston,Bad Reputation,2016-12-01 02:29:00
Faces,Bad 'N' Ruin,2016-12-01 02:24:00
Creedence Clearwater Revival,Bad Moon Rising,2016-12-01 02:22:00
Warren Zevon,Bad Luck Streak In Dancing School,2016-12-01 02:19:00
R. L. Burnside,Bad Luck City (edit),2016-12-01 02:14:00
The Black Crowes,Bad Luck Blue Eyes Goodbye,2016-12-01 02:07:00
Social Distortion,Bad Luck,2016-12-01 02:02:00
Harold Melvin & The Bluenotes,Bad Luck,2016-12-01 01:56:00
Hayes Carll,Bad Liver And A Broken Heart,2016-12-01 01:52:00
Ryan Adams,Bad Blood,2016-12-01 01:47:00
U2,Bad,2016-12-01 01:41:00
Meat Puppets,Backwater,2016-12-01 01:38:00
Bruce Springsteen,Backstreets,2016-12-01 01:31:00
John Mayer,Back To You,2016-12-01 01:27:00
Kathleen Edwards,Back to Me,2016-12-01 01:23:00
The O'Jays,Back Stabbers,2016-12-01 01:20:00
Phish,Back On The Train,2016-12-01 01:17:00
The Pretenders,Back On The Chain Gang,2016-12-01 01:14:00
Ringo Starr,Back Off Boogaloo,2016-12-01 01:11:00
Nils Lofgren,Back It Up,2016-12-01 01:08:00
Tegan And Sara,Back In Your Head,2016-12-01 01:05:00
MC5,Back In The USA,2016-12-01 01:02:00
Chuck Berry,Back In The USA,2016-12-01 01:00:00
The Beatles,Back In The U. S. S. R.,2016-12-01 00:57:00
Kings Of Leon,Back Down South,2016-12-01 00:52:00
The Doors,Back Door Man,2016-12-01 00:49:00
Howlin' Wolf,Back Door Man,2016-12-01 00:46:00
The Go-Betweens,Bachelor Kisses,2016-12-01 00:43:00
Steely Dan,Babylon Sisters,2016-12-01 00:36:00
David Gray,Babylon,2016-12-01 00:32:00
The Foundations,"Baby, Now That I've Found You",2016-12-01 00:29:00
Alison Krauss,"Baby, Now That I've Found You",2016-12-01 00:25:00
The Heptones,"Baby, I Need Your Loving",2016-12-01 00:21:00
The Ronettes,"Baby, I Love You",2016-12-01 00:19:00
The Beatles,Baby You're A Rich Man,2016-12-01 00:16:00
Slim Harpo,Baby Scratch My Back,2016-12-01 00:13:00
Them,Baby Please Don't Go,2016-12-01 00:09:00
Lightnin' Hopkins,Baby Please Don't Go,2016-12-01 00:07:00
The War On Drugs,Baby Missiles,2016-12-01 00:03:00
The Supremes,Baby Love,2016-12-01 00:00:00
