Artist,Title,Air Time
Atlantic Starr,Circles,2018-11-29 17:14:00
War,Cinco De Mayo,2018-11-29 17:10:00
Culture Club,Church Of The Poison Mind,2018-11-29 17:06:00
Christian Death,Church Of No Return,2018-11-29 17:00:00
The Waterboys,Church Not Made With Hands,2018-11-29 16:54:00
The Flaming Lips,Chrome Plated Suicide,2018-11-29 16:48:00
The Waitresses,Christmas Wrapping,2018-11-29 16:40:00
Kurtis Blow,Christmas Rappin',2018-11-29 16:36:00
The House Of Love,Christine,2018-11-29 16:31:00
Siouxsie & The Banshees,Christine,2018-11-29 16:28:00
The Ramones,Chinese Rock,2018-11-29 16:25:00
Joe Jackson,Chinatown,2018-11-29 16:20:00
David Bowie,China Girl,2018-11-29 16:16:00
Red Rockers,China,2018-11-29 16:12:00
Slick Rick,Children's Story,2018-11-29 16:06:00
Sade,Cherry Pie,2018-11-29 15:59:00
UB40,Cherry Oh Baby,2018-11-29 15:55:00
John Mellencamp,Cherry Bomb,2018-11-29 15:49:00
John Mellencamp,Check It Out,2018-11-29 15:45:00
The Vipers,Cheated And Lied,2018-11-29 15:43:00
The Clash,Charlie Don't Surf,2018-11-29 15:39:00
Husker Du,"Charity, Chastity, Prudence, And Hope",2018-11-29 15:35:00
Vangelis,Chariots of Fire,2018-11-29 15:32:00
B-52's,Channel Z,2018-11-29 15:27:00
Lucinda Williams,Changed The Locks,2018-11-29 15:23:00
Robert Hazard & The Heroes,Change Reaction,2018-11-29 15:17:00
Tom Petty & The Heartbreakers,Change Of Heart,2018-11-29 15:14:00
De La Soul,Change In Speak,2018-11-29 15:11:00
Tears For Fears,Change,2018-11-29 15:05:00
Muddy Waters,Champagne & Reefer,2018-11-29 15:01:00
Wire Train,Chamber Of Hellos,2018-11-29 14:56:00
Joe Jackson,Cha Cha Loco,2018-11-29 14:51:00
MC Lyte,Cha Cha Cha,2018-11-29 14:48:00
New Order,Ceremony,2018-11-29 14:42:00
Joy Division,Ceremony (live),2018-11-29 14:38:00
Rebbie Jackson,Centipede,2018-11-29 14:33:00
The J. Geils Band,Centerfold,2018-11-29 14:27:00
John Fogerty,Centerfield,2018-11-29 14:23:00
The Smiths,Cemetry Gates,2018-11-29 14:20:00
Kool & The Gang,Celebration,2018-11-29 14:16:00
Husker Du,Celebrated Summer,2018-11-29 14:11:00
Liquid Liquid,Cavern,2018-11-29 14:05:00
Anita Baker,Caught Up In The Rapture,2018-11-29 14:00:00
The Germs,Caught In My Eye,2018-11-29 13:56:00
The Go-Betweens,Cattle And Cane,2018-11-29 13:52:00
The Jim Carroll Band,Catholic Boy,2018-11-29 13:49:00
The Bluebells,Cath,2018-11-29 13:46:00
Billy Idol,Catch My Fall,2018-11-29 13:42:00
Pretty Poison,Catch Me (I'm Falling),2018-11-29 13:36:00
Womack & Womack,Catch And Don't Look Back,2018-11-29 13:32:00
R. E. M.,Catapult,2018-11-29 13:28:00
David Bowie,Cat People (Putting Out Fire),2018-11-29 13:21:00
Suburban Wives Club,Casual Cat At A Laundromat,2018-11-29 13:19:00
The Armoury Show,Castles In Spain,2018-11-29 13:12:00
Beat Happening,Cast A Shadow,2018-11-29 13:08:00
Daniel Johnston,Casper the Friendly Ghost,2018-11-29 13:05:00
Albert Collins,Cash Talkin' (The Workingman's Blues),2018-11-29 13:00:00
Paul Simon,Cars Are Cars,2018-11-29 12:57:00
Prefab Sprout,Cars And Girls,2018-11-29 12:52:00
Cocteau Twins,Carolyn's Fingers,2018-11-29 12:49:00
R. E. M.,Carnival Of Sorts (Box Cars),2018-11-29 12:45:00
Billy Ocean,Caribbean Queen (No More Love On The Run),2018-11-29 12:41:00
Wham!,Careless Whisper,2018-11-29 12:33:00
The Housemartins,Caravan Of Love,2018-11-29 12:30:00
The Clash,Car Jamming,2018-11-29 12:26:00
NRBQ,Captain Lou,2018-11-29 12:23:00
Todd Rundgren,Can't Stop Running,2018-11-29 12:17:00
Alex Chilton,Can't Seem To Make You Mine,2018-11-29 12:14:00
The Replacements,Can't Hardly Wait,2018-11-29 12:11:00
The English Beat,Can't Get Used To Losing You,2018-11-29 12:07:00
R. E. M.,Can't Get There From Here,2018-11-29 12:03:00
The Colourfield,Can't Get Enough Of You Baby,2018-11-29 12:00:00
REO Speedwagon,Can't Fight This Feeling Anymore,2018-11-29 11:55:00
Ben Watt,Can't,2018-11-29 11:50:00
New Edition,Candy Girl,2018-11-29 11:46:00
Joe Jackson,Cancer,2018-11-29 11:40:00
The Police,Canary In A Coalmine,2018-11-29 11:36:00
New Edition,Can You Stand The Rain,2018-11-29 11:32:00
Stan Ridgway,Camouflage,2018-11-29 11:27:00
Jevetta Steele,Calling You,2018-11-29 11:19:00
A House,Call Me Blue,2018-11-29 11:17:00
Go West,Call Me,2018-11-29 11:13:00
Blondie,Call Me,2018-11-29 11:03:00
Bruce Springsteen,Cadillac Ranch,2018-11-29 11:00:00
Look Blue Go Purple,Cactus Cat,2018-11-29 10:57:00
Bow Wow Wow,"C30, C60, C90 Go",2018-11-29 10:54:00
The Fall,C.R.E.E.P.,2018-11-29 10:50:00
The Stone Roses,Bye Bye Badman,2018-11-29 10:46:00
Lou Reed,Busload Of Faith,2018-11-29 10:41:00
Madonna,Burning Up,2018-11-29 10:37:00
Talking Heads,Burning Down The House,2018-11-29 10:33:00
Robert Plant,Burning Down One Side,2018-11-29 10:29:00
Blue Oyster Cult,Burnin' For You,2018-11-29 10:24:00
The Gap Band,Burn Rubber,2018-11-29 10:19:00
U2,Bullet The Blue Sky,2018-11-29 10:15:00
Neneh Cherry,Buffalo Stance,2018-11-29 10:07:00
Bob Marley & The Wailers,Buffalo Soldier,2018-11-29 10:03:00
Malcolm McLaren,Buffalo Gals,2018-11-29 09:59:00
The Golden Palominos,Buenos Aires,2018-11-29 09:55:00
"Joe ""King"" Carrasco And The Crowns",Buena,2018-11-29 09:52:00
Bob Dylan,Brownsville Girl,2018-11-29 09:39:00
Dire Straits,Brothers In Arms,2018-11-29 09:32:00
Mr. Mister,Broken Wings,2018-11-29 09:26:00
Jason & The Scorchers,Broken Whiskey Glass,2018-11-29 09:22:00
Kissing The Pink,Broken Body,2018-11-29 09:17:00
Robbie Robertson,Broken Arrow,2018-11-29 09:12:00
Def Leppard,Bringin' On The Heartbreak,2018-11-29 09:06:00
Public Enemy,Bring The Noise,2018-11-29 09:02:00
Echo & The Bunnymen,Bring On The Dancing Horses,2018-11-29 08:58:00
Melissa Etheridge,Bring Me Some Water,2018-11-29 08:54:00
Elvis Costello,Brilliant Mistake,2018-11-29 08:47:00
Bruce Springsteen,Brilliant Disguise,2018-11-29 08:43:00
X,Breathless,2018-11-29 08:41:00
Depeche Mode,Breathing In Fumes,2018-11-29 08:33:00
Joe Jackson,Breaking Us In Two,2018-11-29 08:29:00
Judas Priest,Breaking The Law,2018-11-29 08:26:00
UB40,Breakfast In Bed,2018-11-29 08:23:00
Boz Scaggs,Breakdown Dead Ahead,2018-11-29 08:16:00
Grace Jones,Breakdown,2018-11-29 08:10:00
Clock DVA,Breakdown,2018-11-29 08:05:00
Graham Parker & The Shot,Break Them Down,2018-11-29 08:01:00
Matthew Wilder,Break My Stride,2018-11-29 07:57:00
Pixies,Break My Body,2018-11-29 07:55:00
Michael Penn,Brave New World,2018-11-29 07:48:00
Sonic Youth,Brave Men Run (In My Family),2018-11-29 07:44:00
The Pretenders,Brass In Pocket,2018-11-29 07:41:00
The Golden Palominos,Boy (Go),2018-11-29 07:34:00
Book Of Love,Boy,2018-11-29 07:31:00
Jane Siberry,Bound By The Beauty,2018-11-29 07:26:00
Jackson Browne,Boulevard,2018-11-29 07:23:00
Yello,Bostich,2018-11-29 07:17:00
Talking Heads,Born Under Punches (The Heat Goes On),2018-11-29 07:11:00
Nina Hagen,Born In Xixax,2018-11-29 07:07:00
Bruce Springsteen,Born In The USA,2018-11-29 07:03:00
Madonna,Borderline,2018-11-29 06:57:00
Warren Zevon,Boom Boom Mancini,2018-11-29 06:52:00
Fleetwood Mac,Book Of Love,2018-11-29 06:45:00
Prefab Sprout,Bonny,2018-11-29 06:41:00
The Police,Bombs Away,2018-11-29 06:38:00
The Fall,Bombast,2018-11-29 06:34:00
Bruce Springsteen,Bobby Jean,2018-11-29 06:30:00
Minutemen,Bob Dylan Wrote Propaganda Songs,2018-11-29 06:29:00
Enya,Boadicea,2018-11-29 06:26:00
The Jesus And Mary Chain,Blues From A Gun,2018-11-29 06:21:00
X,Blue Spark,2018-11-29 06:15:00
The Smithereens,Blue Period,2018-11-29 06:12:00
New Order,Blue Monday,2018-11-29 06:07:00
David Bowie,Blue Jean,2018-11-29 06:03:00
Lene Lovich,Blue Hotel,2018-11-29 06:00:00
Elvis Costello,Blue Chair,2018-11-29 05:55:00
Cocteau Twins,Blue Bell Knoll,2018-11-29 05:52:00
Death Of Samantha,Blood And Shaving Cream,2018-11-29 05:48:00
The Smithereens,Blood & Roses,2018-11-29 05:45:00
Violent Femmes,Blister In The Sun,2018-11-29 05:43:00
Blancmange,"Blind Vision 12""",2018-11-29 05:33:00
Talking Heads,Blind,2018-11-29 05:28:00
Depeche Mode,Blasphemous Rumors,2018-11-29 05:22:00
Milli Vanilli,Blame It On The Rain,2018-11-29 05:17:00
Psychedelic Furs,Blacks/Radio,2018-11-29 05:10:00
Alannah Myles,Black Velvet,2018-11-29 05:05:00
M + M,Black Stations White Stations,2018-11-29 05:00:00
Nick Lowe,Black Lincoln Continental,2018-11-29 04:57:00
The Rolling Stones,Black Limousine,2018-11-29 04:52:00
The Replacements,Black Diamond,2018-11-29 04:49:00
Squeeze,Black Coffee In Bed,2018-11-29 04:41:00
k. d. lang,Black Coffee,2018-11-29 04:38:00
Black Flag,Black Coffee,2018-11-29 04:33:00
Rank & File,Black Book,2018-11-29 04:27:00
Kon Kan,Bite The Bullet,2018-11-29 04:22:00
Sugarcubes,Birthday,2018-11-29 04:18:00
The Godfathers,"Birth, School, Work, Death",2018-11-29 04:14:00
The Icicle Works,Birds Fly (Whisper To A Scream),2018-11-29 04:10:00
Michael Jackson,Billie Jean,2018-11-29 04:05:00
Robert Wyatt,Biko,2018-11-29 04:00:00
Peter Gabriel,Biko,2018-11-29 03:53:00
The Dukes Of Stratosphear,Bike Ride To The Moon,2018-11-29 03:50:00
The Smiths,Bigmouth Strikes Again,2018-11-29 03:47:00
Ambrosia,Biggest Part of Me,2018-11-29 03:41:00
The Afghan Whigs,Big Top Halloween,2018-11-29 03:36:00
Peter Gabriel,Big Time,2018-11-29 03:32:00
Royal Crescent Mob,Big Show,2018-11-29 03:29:00
Laurie Anderson,Big Science,2018-11-29 03:22:00
Depeche Mode,Big Muff,2018-11-29 03:17:00
Devo,Big Mess,2018-11-29 03:15:00
Robert Plant,Big Log,2018-11-29 03:10:00
Dead Milkmen,Big Lizard,2018-11-29 03:07:00
The Saints,Big Hits (On The Undergound),2018-11-29 03:04:00
Edith Massey,Big Girls Don't Cry,2018-11-29 03:01:00
Keith Richards,Big Enough,2018-11-29 02:57:00
Adrian Belew,Big Electric Cat,2018-11-29 02:52:00
Elvis Costello,Beyond Belief,2018-11-29 02:50:00
The Isley Brothers,Between The Sheets,2018-11-29 02:44:00
Bob Seger & The Silver Bullet Band,Betty Lou's Gettin' Out Tonight,2018-11-29 02:40:00
The Kinks,Better Things,2018-11-29 02:37:00
The Plugz,Better Luck,2018-11-29 02:34:00
Crowded House,Better Be Home Soon,2018-11-29 02:30:00
Kim Carnes,Bette Davis Eyes,2018-11-29 02:26:00
Midnight Oil,Best Of Both Worlds,2018-11-29 02:18:00
The English Beat,Best Friend,2018-11-29 02:15:00
Bauhaus,Bela Lugosi's Dead,2018-11-29 02:05:00
Smokey Robinson,Being With You,2018-11-29 02:01:00
Depeche Mode,Behind The Wheel,2018-11-29 01:55:00
The Smithereens,Behind The Wall Of Sleep,2018-11-29 01:51:00
Teena Marie,Behind The Groove,2018-11-29 01:44:00
Lou Reed,Beginning Of A Great Adventure,2018-11-29 01:39:00
R. E. M.,Begin The Begin,2018-11-29 01:35:00
Maze featuring Frankie Beverly,Before I Let Go,2018-11-29 01:30:00
Soft Cell,Bedsitter,2018-11-29 01:26:00
Midnight Oil,Beds Are Burning,2018-11-29 01:22:00
Heart,Bebe Le Strange,2018-11-29 01:16:00
Devo,Beautiful World,2018-11-29 01:13:00
Ben Vaughn Combo,Beautiful Thing,2018-11-29 01:10:00
The Cramps,Beautiful Gardens,2018-11-29 01:07:00
John Lennon,Beautiful Boy (Darling Boy),2018-11-29 01:03:00
The Go Gos,Beatnik Beach,2018-11-29 01:00:00
The House Of Love,Beatles And The Stones,2018-11-29 00:55:00
Elvis Costello,Beaten To The Punch,2018-11-29 00:54:00
The Hooters,Beat Up Guitar,2018-11-29 00:50:00
The Jam,Beat Surrender,2018-11-29 00:46:00
Voice Of The Beehive,Beat Of Love,2018-11-29 00:42:00
Y Pants,Beat It Down,2018-11-29 00:38:00
Michael Jackson,Beat It,2018-11-29 00:33:00
Joe Jackson,Beat Crazy,2018-11-29 00:29:00
Dead Milkmen,Beach Song,2018-11-29 00:26:00
Sting,Be Still My Beating Heart,2018-11-29 00:21:00
ABC,"Be Near Me 12""",2018-11-29 00:15:00
Frank Zappa,Be In My Video,2018-11-29 00:11:00
Journey,Be Good To Yourself,2018-11-29 00:06:00
Men At Work,Be Good Johnny,2018-11-29 00:03:00
Georgia Satellites,Battleship Chains,2018-11-29 00:00:00
